iterations,error
10,92.80507545284652
20,89.98222565264837
30,87.1597445033271
40,84.33766974569879
50,81.5160444453966
60,78.69491796459047
70,74.8147197629747
80,71.68379441577362
90,67.76681067452643
100,63.92579458526197
110,60.055877864087094
120,55.543031001944094
130,50.42902608307145
140,45.56586378037804
150,41.132327634631125
160,35.62289234834432
170,30.026620812367742
180,23.91304132456549
190,18.701335076258676
200,12.320328842021626
