iterations,error
10,73.57945735708742
20,69.72910168811504
30,67.27172621449105
40,64.76400272587168
50,61.421645571264044
60,57.139446688143515
70,52.85588437464018
80,48.1745952101588
90,43.11431353816342
100,39.00137957441605
110,33.679126524650165
120,28.481994580537283
130,23.74465168261501
140,17.42784638656235
150,11.896157792712557
