iterations,error
10,68.65144692481189
20,65.30810980388574
30,61.433743686167546
40,57.80460947266232
50,53.082445272253494
60,49.14753023709763
70,44.854980417548504
80,39.53027716350497
90,34.64655111052388
100,28.793765391332848
110,23.533644090973734
120,17.549228945446863
130,12.347847420788032
