iterations,error
10,103.59418887600377
20,95.20033595516553
30,89.52115048700378
40,81.99103274824925
50,75.29014499993117
60,71.67804591416167
70,69.42807495059698
80,65.65897597791911
90,61.946146436957704
100,57.65487244360311
110,53.27131929010037
120,49.42534704404224
130,44.82805193990667
140,40.18316836320063
150,35.029031440948685
160,29.748290338634384
170,24.24298136164959
180,19.158532708991686
190,14.509106115620316
