iterations,error
10,92.86300039629424
20,91.22072934572384
30,88.43567715770214
40,86.10620490395844
50,83.24218744593054
60,80.1802346343407
70,77.10394313625176
80,73.7412137544907
90,70.01696356248107
100,66.30534161474054
110,62.76256364370748
120,58.51778057927012
130,54.12306103048243
140,49.8171101512401
150,45.02651263260779
160,40.4444658578333
170,34.894061846597666
180,29.77100711952117
190,26.3532313594808
200,18.807187117341645
210,13.289825836273568
