iterations,error
10,80.1589266161405
20,77.63144684763479
30,74.23604513336043
40,71.16650022269228
50,67.23695385620377
60,63.02554296633535
70,59.4081706822582
80,55.76690973394093
90,51.15920029989273
100,46.46875397742842
110,41.577631811897426
120,36.75896729895634
130,31.267676948979926
140,25.975835121847496
150,19.867862956871253
160,15.634864339584622
170,9.827260697011207
