iterations,error
10,111.33810976666061
20,101.23062689021009
30,91.9181448535202
40,83.64451395243768
50,74.29316809605537
60,68.77200661480136
70,65.73910352311253
80,61.45683658438142
90,57.27899087485258
100,53.138888692134
110,48.68482772016538
120,43.930217476603055
130,39.16051365701273
140,33.95766474550944
150,29.438282003674583
160,23.379593410320734
170,20.57403363830072
180,13.635260872271312
