iterations,error
10,86.28154894241786
20,83.7177183090279
30,82.61466223229787
40,79.7738645187467
50,76.61052149008779
60,73.11419290762142
70,69.21180463611176
80,65.72276736733079
90,61.50050700516213
100,57.281050549332114
110,52.40815116408459
120,47.860301885277835
130,43.01752858215724
140,37.28623479488251
150,31.71384019926429
160,27.206534228853798
170,20.577390147365776
180,14.01139941889325
