iterations,error
10,98.21119109151921
20,96.41699363213519
30,93.5957553996673
40,90.7749411108615
50,88.1467867124025
60,85.17922045664588
70,82.36130949315306
80,79.5440969716854
90,75.85719059909923
100,72.16391180046384
110,68.85148100940982
120,64.63542282321411
130,60.66791079709127
140,56.463833277914155
150,51.93995396775749
160,46.93177087749885
170,41.56420058974732
180,36.47008409366575
190,30.71602962745891
200,25.491255226101046
210,19.40215181837898
220,13.200442593451164
