iterations,error
10,106.69382110713475
20,89.78366013543173
30,74.43816359488063
40,62.06881999567691
50,50.29196027914497
60,40.740564557252576
70,35.33124190871309
80,30.216809490647517
90,24.837471763444558
100,19.09679598760681
110,13.918065249322138
