iterations,error
10,102.01798298465151
20,100.60659858904623
30,98.78741796322517
40,97.3910869055343
50,94.93030513215541
60,93.33065642288452
70,91.45949649871565
80,89.72943261803918
90,87.2557141902339
100,86.27195994242157
110,84.59301079564787
120,82.34573331467024
130,79.33930020613015
140,77.70057464500533
150,75.22930279524984
160,72.34031518900821
170,69.55401058847909
180,67.05354340445962
190,63.92139724772251
200,62.7366771222112
210,60.89598465974863
220,56.64470678442046
230,51.94041131056258
240,47.56339105597846
250,43.25288129932157
260,38.3640361676647
270,33.6325031287396
280,29.414690941398007
290,24.54297386085973
300,19.60163446118543
310,13.921355354673693
320,10.171823497588122
