iterations,error
10,95.48580957560053
20,93.44203697684448
30,91.46545045202136
40,88.85471608614088
50,86.97460021104578
60,85.17539178256757
70,82.8409746829646
80,79.69982398445413
90,76.34458453724528
100,72.51516500768952
110,69.99659254838151
120,65.77482920242252
130,64.11059079879352
140,61.01830638075771
150,56.520437655290095
160,51.991361703224165
170,48.076460339598114
180,45.37749177871143
190,41.3760475414498
200,36.025955230216205
210,29.893743435276264
220,24.1965021731264
230,18.76433213221261
240,12.002652028128184
