iterations,error
10,103.34984006677286
20,102.25689934552425
30,101.23805329774721
40,99.81563625579604
50,99.13358516320139
60,98.3810898321178
70,98.3810898321178
80,97.32452041836325
90,96.32898645015122
100,96.28664637831342
110,95.80600603337338
120,95.19430509047484
130,94.02535986088874
140,92.48773374214788
150,91.40196414167767
160,91.46847284684006
170,91.40196414167767
180,89.82973185501348
190,87.93149182294863
200,87.6171636902364
210,87.57098483847093
220,86.64171621272476
230,85.21114953050497
240,83.93560517877376
250,83.08976016067668
260,81.82834491897438
270,80.95073146343793
280,80.89962961908088
290,79.8796992344632
300,78.29146963983726
310,76.81352028181321
320,75.64486185031649
330,73.4702923340221
340,72.00978469527452
350,70.4455504248086
360,69.73282794682993
370,68.4420539880464
380,68.15638132102299
390,67.19111921232304
400,64.92573455412087
410,61.88302902236643
420,61.01259057080464
430,59.0653772056957
440,56.45707606118679
450,54.040838517145154
460,53.01782991894498
470,52.42117587449529
480,49.59403389900508
490,47.800519192817255
500,46.24373178884327
510,46.1115922452313
520,44.77890579248757
530,45.12617683585161
540,43.87672275417442
550,41.28747194072758
560,39.50525235352174
570,37.003917661397665
580,35.13039159301706
590,33.52937666121446
600,31.51222990626598
610,30.131558601402837
620,27.0003972165987
630,23.745531412301247
640,18.824137609073595
650,20.51404025201319
660,18.22450725420887
670,15.747350732106543
680,15.953260949668065
690,18.35933161256263
700,14.103303525070174
710,11.088255292824908
