iterations,error
10,99.94904856334203
20,98.1297820997222
30,95.94941082346047
40,94.16454697066118
50,91.33380232228934
60,88.50905823588052
70,86.71220091977239
80,83.38321900683374
90,80.02424791203124
100,77.19253966830563
110,74.36859867527244
120,71.1716306864286
130,67.31039514988888
140,63.60723136378768
150,59.714028085168614
160,54.64575974018197
170,50.71364311280195
180,46.673948599310265
190,42.285540427687025
200,37.5219157671821
210,31.20895568721491
220,25.415355591063854
230,20.78405579053997
240,13.925529824496792
