iterations,error
10,80.18939430632612
20,77.76553389079385
30,76.20669606257763
40,74.77061150719882
50,73.71364761809062
60,72.36282280137178
70,72.36282280137178
80,69.59449991752516
90,69.41921360130442
100,70.12940853463536
110,66.7431117481361
120,65.59312019372669
130,64.55069466925359
140,63.0409081868579
150,61.10362671458624
160,57.67949962611198
170,55.98436440156815
180,52.53618905795148
190,47.65252359672084
200,44.67269743575211
210,42.33644232305755
220,40.448321959247465
230,36.718052382161716
240,35.213950368919065
250,31.14600197400084
260,27.18523887375374
270,25.306220691366747
280,25.385233124931442
290,20.09378349854938
300,17.16454990417045
310,10.65159298922799
320,10.20398835200263
