iterations,error
10,144.13616705108365
20,132.89680420490944
30,122.79942057834691
40,115.64289484466047
50,106.76808113730628
60,96.02821750693535
70,88.52760640836621
80,82.21533248053106
90,76.98129810411346
100,73.77013012997581
110,67.74301045465658
120,62.48411673984729
130,58.87756440616973
140,55.251016967379734
150,52.623448146509915
160,52.002443550128675
170,49.15583849805146
180,48.18357030022339
190,44.51736797423402
200,40.77345328880611
210,38.48185603729692
220,35.76300838003225
230,31.35329745800989
240,27.664203536302303
250,22.21154237197851
260,18.571384697562046
270,15.463896734206177
280,11.221550288579405
