iterations,error
10,128.670683490704
20,121.72192840019883
30,112.08916479887358
40,109.38875217477403
50,98.95078632957318
60,91.25802426125837
70,77.99072166880654
80,72.49251289169337
90,62.2246248186747
100,58.217331508664834
110,53.89129438786613
120,52.89266911245521
130,51.29240905489766
140,47.772752286646906
150,43.050183094622035
160,39.971167735896444
170,39.46696067695084
180,36.6987099694467
190,33.8654427223138
200,31.51062681094183
210,27.9464922935945
220,23.797195728208525
230,21.171600245852904
240,16.771954285156927
250,12.993303428111052
