iterations,error
10,95.35195054662196
20,94.36453108566499
30,92.6560860638269
40,91.84774535532503
50,92.4523030693693
60,91.51338741362744
70,91.06535052841262
80,89.73379658103647
90,89.18526535514398
100,89.18484315866061
110,89.04679303130311
120,88.5306558386183
130,87.57548703781538
140,86.71954748331078
150,86.28247416992735
160,84.44954251314367
170,83.58421101608843
180,82.0888278921043
190,81.97951355526402
200,81.61109312136774
210,81.5910278859815
220,80.18133650100606
230,78.77179660645626
240,76.59973528176383
250,74.52331903578428
260,72.87472312603352
270,72.29564603254636
280,71.57666667760792
290,70.84188066825843
300,70.85223730952708
310,68.8899599752009
320,67.1610654113511
330,64.55906850871517
340,63.31113354636067
350,60.29248795956919
360,59.09688111202682
370,59.29590884983288
380,59.588977520197886
390,58.90799846878141
400,58.44699596696435
410,56.873646350567185
420,56.158316184174055
430,54.98557646701439
440,52.639788580444566
450,50.969417850842724
460,48.27627890459353
470,47.769633940869014
480,42.66711498786751
490,38.450530717061
500,37.105581039010005
510,34.802225138716224
520,33.2935467089107
530,31.28860080858443
540,28.73338287966313
550,27.242524629279686
560,24.45851913236737
570,22.300647331237993
580,16.80248951643373
590,15.57377406464655
600,11.468523846329987
