iterations,error
10,93.85469670592133
20,93.58967885035288
30,92.0174520898453
40,91.17029123702157
50,89.03045882833294
60,87.1669918839583
70,85.08185677467952
80,83.00007236953347
90,81.32098386382404
100,78.87107817461866
110,76.22269684001755
120,73.83122901820776
130,72.18340993816844
140,69.55087041569121
150,66.99312571981264
160,65.33653509636555
170,61.912604942447274
180,57.69789702200028
190,53.60532149290343
200,50.93268166646337
210,47.14253965403314
220,45.28507093133045
230,40.972658006371645
240,36.004373909946125
250,32.649911899042074
260,29.6108092117786
270,25.873231988263615
280,20.91938640406318
290,15.73357224718983
300,12.36926497636315
