iterations,error
10,96.46268339969052
20,95.08767352051737
30,92.60018395712218
40,90.63249349749216
50,89.25296230248941
60,86.67000630945967
70,84.71361743332166
80,83.08217404524251
90,80.93363545682134
100,79.76373564810817
110,76.71366121597883
120,74.109362206465
130,72.25579127906772
140,69.30681176797579
150,66.33149011422081
160,64.33694277461501
170,60.33653242421097
180,57.35346743393528
190,52.89996081631317
200,48.4904284520492
210,42.98740949969135
220,40.42335525984573
230,36.77313009894405
240,31.525580984690336
250,27.184669700134414
260,25.161064918653302
270,19.749198801839558
280,14.529784272295522
290,11.230028336410177
