iterations,error
10,99.42310666174457
20,97.36555326317348
30,95.76216010826177
40,93.89964048019834
50,92.29809842422769
60,90.31698136721351
70,88.63345516680408
80,87.05087850567551
90,83.96422346252794
100,82.00345358442563
110,80.32931743039875
120,79.20852059001075
130,75.3811799546858
140,73.97468946745369
150,72.39104219519015
160,68.8086856939537
170,65.4737297114004
180,63.020299546744354
190,60.40772135405393
200,57.407593890655185
210,53.874338106059284
220,50.038927997646724
230,45.439630557238374
240,41.54567317991618
250,38.239980712014685
260,35.267102815696724
270,31.016623414723835
280,25.34075238117795
290,19.909195662553003
300,14.658648158594806
310,12.751987628225624
