iterations,error
10,95.87572534929977
20,92.98409679914174
30,89.99617819523203
40,88.09815217339457
50,85.70768333047668
60,85.13354781022926
70,84.69586064694627
80,82.81694778648912
90,82.34658373874855
100,80.27701875637575
110,78.70847102207419
120,77.65670102453736
130,75.40574607963721
140,75.45901107012028
150,72.04180965628741
160,71.12267822783114
170,68.83554763951406
180,66.60848367811933
190,66.23552863932696
200,64.71278186126088
210,61.912604942447274
220,61.83351042501025
230,59.737813645237324
240,57.27365761374752
250,54.49539856202627
260,52.96976318653789
270,50.17618569872566
280,47.20405464684518
290,44.623851189711424
300,42.20605679026786
310,38.41109206361681
320,35.59512787546357
330,32.04025374773881
340,26.67458898899187
350,25.159218510474574
360,21.111887886451797
370,20.81372529585767
380,17.64005829106558
390,19.699724521364345
400,15.611172832060964
410,13.193359513838011
