iterations,error
10,98.06872081876196
20,95.79802851046735
30,93.50551524755048
40,90.68235555857129
50,87.85953767095938
60,85.55518198357207
70,82.41136638462929
80,80.44307346411728
90,76.78125494972475
100,73.39004354789915
110,70.31316208602466
120,66.09003068153928
130,63.02029954674436
140,58.809563311229454
150,54.52368899360326
160,49.87656167407809
170,45.21937942837545
180,39.66453681028261
190,33.99425849933344
200,28.130525372854397
210,22.165490891623165
220,16.16909757929186
230,9.44085837657788
