iterations,error
10,92.25111659881408
20,91.41942946448674
30,89.38396038622793
40,87.99661530637377
50,86.53602475956319
60,85.68626165141029
70,82.86220655503782
80,82.25699553159635
90,79.43727843719505
100,78.30713092455312
110,77.60040452505166
120,76.76435279132751
130,77.08108170877804
140,75.0031287624502
150,73.955487959141
160,71.17043648139058
170,68.94322651087892
180,66.28532559643193
190,64.92544835902055
200,63.92768034550279
210,63.73992719376235
220,60.766411973693586
230,57.74193487311128
240,55.74517197629122
250,54.0154614584263
260,50.966194643517156
270,50.71461363367745
280,47.75946303993873
290,47.17399484910318
300,44.31848543353634
310,41.93201995206907
320,40.01221847959997
330,37.62062545789799
340,34.43738329708278
350,31.898909433031843
360,30.479409500246156
370,25.557671118597952
380,22.377905541185832
390,20.860773187986254
400,16.24763807666791
410,16.698044033593163
420,13.003325362622213
