iterations,error
10,93.09266956562392
20,93.2105003039143
30,93.64076158218458
40,92.31323429352945
50,91.99132720259357
60,91.20087158579754
70,90.88965814768437
80,90.24401214311439
90,89.81676190897194
100,88.94314010709944
110,88.16716362645448
120,86.81175620191777
130,85.76682277420666
140,84.07445836203728
150,83.59924022372957
160,82.61380334656558
170,81.50099810911792
180,80.57475567221661
190,78.57715264013234
200,76.27008196920073
210,75.48177548732302
220,73.0796831701365
230,71.2887254558161
240,69.81530119053441
250,69.31136636292086
260,69.6920781082542
270,67.93930160596231
280,66.34086972673981
290,64.72350715130511
300,64.15005699441025
310,62.7789658458487
320,60.95343901396361
330,60.25520984414456
340,60.07701259479356
350,58.47034602539797
360,57.82084014440783
370,56.40539432540712
380,55.57382120371697
390,52.649391642411175
400,53.48286103235856
410,51.55407275042326
420,48.780927309916784
430,46.84881294809067
440,44.34055037206488
450,41.70134618496249
460,38.163287195917235
470,36.66461585870363
480,33.607236622676595
490,33.268636983480825
500,32.54227105820204
510,29.53042498101176
520,27.328251676947588
530,26.83850960218573
540,22.540881082115735
550,20.45140773518324
560,17.411504732842328
570,14.56538136648975
580,12.940639932023029
590,11.46556209387946
600,9.791646119582818
