iterations,error
10,82.83410006552323
20,82.74583024110001
30,81.00115289142724
40,79.61056904815136
50,79.0907489670226
60,77.68423494227626
70,78.29448592034016
80,78.8268252463703
90,77.74883712569654
100,76.53503192034219
110,75.5238781702775
120,74.44969161818833
130,75.18501106842021
140,74.77798516000894
150,74.61393454624333
160,73.1127444429306
170,73.21425340602651
180,73.47514100449992
190,71.73433253983482
200,69.89824263894289
210,68.27062533510059
220,66.4952413414411
230,66.78981872362192
240,66.67275710609623
250,66.45534797352738
260,66.88990593757534
270,66.22213607490201
280,65.72893008114376
290,66.8833417453432
300,65.72893008114376
310,65.26542828128102
320,66.59353018126063
330,66.0206276245939
340,65.37976864970183
350,65.26542828128102
360,65.75610373268668
370,63.77227055158779
380,62.62632609591095
390,61.59025489360425
400,61.960914172256835
410,60.986751407296225
420,57.47305522403552
430,56.51451748558905
440,55.474853838744814
450,56.5347479336863
460,56.81153030669344
470,56.28183656898193
480,55.24569982857487
490,52.417185761875984
500,50.329677934685435
510,50.74294115273575
520,49.14101994282
530,48.68745272796454
540,46.79455169278104
550,43.420507459799225
560,39.93315453500135
570,40.81807109590075
580,40.128745315858474
590,38.40806308225074
600,39.46377168724422
610,36.955664144579636
620,36.41936971377223
630,34.19347851102183
640,33.19868861142757
650,34.860682051351425
660,32.55240304649402
670,32.84758480643884
680,31.365469427285603
690,30.245490352535768
700,27.780428474330073
710,26.011166562379305
720,26.182296728342305
730,23.873522521548153
740,24.86907968386687
750,23.885498504676388
760,22.045165862519216
770,21.91866144987244
780,21.48003053675619
790,18.35523023390391
800,17.718841398226434
810,17.317622707080716
820,15.544243368401723
830,14.49017615276654
840,16.219226119043274
850,16.854753147735916
860,17.852353666931087
870,15.668625533602285
880,21.830814046796384
890,20.764962821745424
900,18.23088789235709
910,15.064582820694422
920,14.196492004484675
930,17.12607491324514
940,20.215759710083137
950,16.716776464313103
960,16.583852823857306
970,16.126305010956347
980,20.00533484092048
990,22.572323001010048
1000,11.945590080160025
