iterations,error
10,91.35735362993033
20,90.53828895085702
30,89.23734061549857
40,88.224178250526
50,87.64068235391922
60,86.73366361182005
70,85.4834330801457
80,82.94023057175066
90,83.38301375625593
100,82.12769877216138
110,80.95372484692226
120,78.82520115249208
130,77.9507908468101
140,77.35573918364733
150,75.30087082288475
160,74.24183735230362
170,71.62553284043832
180,69.96469633602763
190,68.37696879238464
200,66.74035035533892
210,64.70584601258301
220,64.16487104268226
230,63.1315232801892
240,62.83861686744525
250,59.90355182201896
260,62.121683164142404
270,60.935571416248536
280,60.06998944542585
290,56.84949900142252
300,56.13006124646382
310,55.133054931301935
320,53.77979046936012
330,52.45094985601887
340,50.075801302784676
350,47.58498140437811
360,46.2325365115735
370,44.13974304051706
380,43.692797737438084
390,44.41841045578658
400,42.048029559571056
410,39.597920530290196
420,36.09518272799713
430,33.18642246518695
440,30.53854346661679
450,27.61833499585364
460,25.495748714025456
470,24.07360860303493
480,21.0932031453333
490,17.106922848841375
500,20.33959948100898
510,17.47189189148295
520,12.741205715701865
