iterations,error
10,70.1759982637166
20,67.42408945109189
30,67.01980478738017
40,64.71695637870297
50,62.82461890578543
60,61.74268099353826
70,58.40317609345868
80,57.99855535816046
90,58.6978379575514
100,57.58853448522195
110,54.77350868194972
120,54.27941752757403
130,51.31637359025454
140,49.70601889359197
150,48.08453891376939
160,46.56504115245056
170,43.20068471436062
180,41.10503791735449
190,38.69087921249027
200,36.67465813039683
210,34.924782083144905
220,33.781742292501846
230,32.60173151928265
240,31.715964378503642
250,30.50754640246467
260,28.07728742080624
270,26.933468426660074
280,25.235717466664045
290,23.9191781128427
300,24.442951765202498
310,22.412237910743062
320,23.402410381246252
330,21.656480504737267
340,19.406768138276874
350,15.57743054314088
360,12.98945720903861
370,10.67979355087807
