iterations,error
10,102.45373502794433
20,101.92194277333155
30,99.09631489678299
40,97.51291639127143
50,95.59792769303351
60,94.1857766128016
70,91.36166421011674
80,89.56104380754144
90,86.73629357012963
100,83.91179266405257
110,81.98633868090032
120,79.92888240111147
130,76.93498901899805
140,73.06271899946925
150,70.18257284845419
160,67.25301181152747
170,64.00681380708023
180,60.63578574486276
190,56.98059678421397
200,53.523940269298514
210,49.4763270357448
220,44.09844141703357
230,39.99107607202025
240,34.226612168220754
250,29.237777686434036
260,23.337008363841097
270,17.391118729674695
280,10.985533059612232
