iterations,error
10,131.15289668379083
20,123.78469309088382
30,119.0633641265686
40,115.34562841148727
50,115.83429145547724
60,115.03395284254589
70,120.04703442135477
80,117.69469536075452
90,117.48294336910898
100,117.48294336910898
110,114.86164151467187
120,117.48294336910898
130,116.34193697482377
140,120.11486273499729
150,117.09516954965399
160,120.44657959366879
170,118.07879060363788
180,114.04969238033752
190,109.91394071806376
200,113.2792427680827
210,109.57611209487895
220,110.64130003658087
230,108.56796656184689
240,109.07838940800161
250,106.64322874716413
260,104.19178870983251
270,103.8757344300072
280,91.1160309112627
290,86.6275941707043
300,86.94808530671712
310,80.50966983409988
320,73.872541332595
330,70.88314802145165
340,67.34627380241653
350,62.75310102749596
360,60.041127141611526
370,58.754907949999044
380,56.97305759285841
390,56.170001647698484
400,54.395113643182405
410,52.84828381330921
420,49.75994403186495
430,47.283714914901076
440,45.27313413348531
450,43.66023273616032
460,40.86440741959343
470,40.79183413106745
480,42.49725870385843
490,39.67397482563278
500,37.539328070312294
510,33.853357510779006
520,32.030132897530244
530,30.17232831781566
540,25.711595342256516
550,22.705950962789256
560,19.202799878102784
570,16.39902017557206
580,15.85682162189033
590,11.736304442353799
