iterations,error
10,92.41600700877896
20,89.90822419697025
30,88.24164060803969
40,85.78812295940061
50,84.55589071463993
60,82.11182204693314
70,79.90908101592372
80,78.17218370642901
90,75.19362191621957
100,73.20216018777202
110,70.02021757981407
120,66.42077252681278
130,63.306990731510616
140,60.548765743378354
150,57.80512777997896
160,56.6828884268801
170,52.85994621886951
180,50.69731677195548
190,47.1040938527272
200,42.26784730345458
210,40.02011416867365
220,35.82847624439237
230,34.33799603020263
240,29.125652679139474
250,28.876520071487676
260,28.110722458386697
270,21.878349954634693
280,15.721013440639364
290,11.224801489515709
