iterations,error
10,85.0683901780198
20,83.28507974494184
30,80.8467613675255
40,79.46104433862581
50,77.67476500673659
60,76.35099627091657
70,73.92802568157161
80,70.97412005927619
90,67.98121215903734
100,65.72654021022541
110,63.759260054177425
120,59.84192567118083
130,56.6462231363377
140,52.48982959058665
150,48.38145626005634
160,44.410519642410314
170,41.181616281658926
180,37.228871362401414
190,31.56610908245088
200,26.763255889183995
210,20.443188203699464
220,15.787162871837687
230,12.330753283297133
