iterations,error
10,105.53727143306659
20,96.91331329557946
30,92.12793746330756
40,87.97589452449859
50,86.42732294289017
60,85.53823670781824
70,82.32015887096313
80,79.8629078924312
90,78.43200353116467
100,75.83525598371621
110,72.69397021749124
120,69.72599375186245
130,68.11456315472199
140,64.42151953352084
150,62.25989650063734
160,59.95540151029225
170,58.65710255534418
180,55.27948441125069
190,52.62672228057165
200,48.77805230869745
210,44.42216543440208
220,40.23014479034714
230,38.53071092617219
240,35.78552062804563
250,31.768203981240852
260,27.064049700401142
270,22.784189126565792
280,18.231802046074154
290,12.691531441096647
