iterations,error
10,100.77781902721367
20,99.37992968478412
30,93.95007093161006
40,88.3467123902358
50,84.89656785279941
60,81.48767821643548
70,78.95159630442026
80,77.17516024923286
90,75.14274711740326
100,74.17106323879501
110,71.57399565347598
120,70.67490755814268
130,70.53709563385942
140,69.51772942351167
150,67.6129603842989
160,64.8841344595229
170,63.68667965094501
180,63.20007258134836
190,60.257223920100245
200,59.89950397231555
210,56.836190183777205
220,53.385650566944705
230,51.42755310389363
240,48.74395596282445
250,43.38377758853788
260,41.97471763785402
270,41.315199897283485
280,37.18757611261559
290,31.487668316820084
300,27.138649142239498
310,22.96677782871008
320,20.165617085981783
330,15.291689874928363
340,12.387530580909367
