iterations,error
10,130.58639733232081
20,121.50900913597529
30,119.64962053443776
40,122.06199157321716
50,118.932123573905
60,115.85866483578829
70,113.39033157341424
80,100.32207328535178
90,87.42644199146163
100,77.79017786709915
110,71.3687837919032
120,63.357005595904745
130,52.5311610419118
140,44.302020711961504
150,41.13867286747643
160,37.72467001194503
170,34.319871912496176
180,32.83929968339386
190,27.834587881483408
200,22.554421001507418
210,20.319814816439546
220,19.024898010742497
230,16.085811328469845
240,10.738251245143426
