iterations,error
10,115.41700988576065
20,105.4891065709963
30,92.24933852447688
40,83.56226503466902
50,72.59340304184444
60,65.99415750400583
70,61.27724656555435
80,58.31156477190517
90,56.34356931906838
100,53.111207055982845
110,50.88393197895957
120,50.62875236951216
130,47.48401187812826
140,45.83571345476588
150,41.96749483820026
160,38.05859511996531
170,34.901959032181814
180,31.91765970138418
190,28.946073538531756
200,24.667165409971297
210,21.477372220943504
220,17.057461558459856
230,10.245757294778095
