iterations,error
10,83.56868022550205
20,82.23021616879298
30,80.41503894037359
40,79.42226706608152
50,78.26701234604207
60,78.10520643892961
70,76.20129362965369
80,75.95654345120242
90,75.07337957034571
100,73.29423470652378
110,70.48589414109846
120,70.00860104039064
130,67.58571304738923
140,66.73528689688345
150,65.192116728457
160,63.60594847547468
170,62.00022416795818
180,60.27061336667439
190,57.44545591846783
200,55.7226810401887
210,53.99668470084472
220,49.75171314281978
230,47.27404545013252
240,44.65016947723806
250,41.55902243906728
260,39.93057091484618
270,35.60047672305977
280,31.860611380918613
290,27.376176991616195
300,25.060980122198014
310,20.55922886147889
320,17.038246743718222
330,14.783226145037318
340,13.361686537335508
350,10.31404116054004
