iterations,error
10,84.42699769713906
20,81.85856739949614
30,81.95180209253371
40,80.3613462950922
50,78.03773643837455
60,76.76518451493256
70,74.7281280500277
80,72.16803389363685
90,70.91111674571647
100,69.11191672884027
110,67.9358449493051
120,67.04886744877885
130,65.27705232850839
140,61.95408596087695
150,60.14482001322325
160,57.55352403301571
170,54.062196193164894
180,49.84470897643443
190,48.3987762465965
200,45.22763797009107
210,41.061249515035115
220,38.38543363266326
230,35.51210905642032
240,32.644781513212884
250,29.67501674530707
260,28.1429651272963
270,24.62935851851703
280,20.97618200050726
290,16.90241865885365
300,13.873436125095903
