iterations,error
10,92.97168633540863
20,90.61267791708585
30,88.47486532853095
40,85.82114878336193
50,83.4697457370149
60,81.86162349303449
70,79.50239045863245
80,76.6771426793617
90,74.23211128452833
100,72.57697695512147
110,68.7746224094379
120,65.20858448653988
130,61.51145762199863
140,57.3490249990638
150,53.40829109148212
160,50.39003082010612
170,45.394963583534974
180,40.81001029132302
190,36.70314759565369
200,30.806693114077802
210,25.34126645967774
220,21.647991707498004
230,15.974820585051226
240,10.304543038462633
