iterations,error
10,97.23355271274956
20,96.56436792969676
30,95.53149462601723
40,94.66356024949985
50,92.90441462720138
60,91.89302917382182
70,90.63582859280886
80,90.03864470914517
90,88.38101397238702
100,87.01469425875985
110,84.38587001127009
120,83.34865919469985
130,81.48686691183025
140,79.89358622890992
150,78.65534399302942
160,77.7530306939974
170,75.18964765747903
180,73.0008810159344
190,69.88102733694078
200,68.81542657903518
210,66.96521482728303
220,64.39772742735944
230,60.966125086382576
240,59.59636455169094
250,58.351774128329794
260,56.89139166989068
270,53.50293703659898
280,53.0933177215726
290,50.35727745201948
300,47.860123220840165
310,44.58659633788265
320,41.08534541191573
330,39.478926586960924
340,37.363978746579534
350,34.88958767466048
360,31.026189411314768
370,28.65391257950489
380,28.037941253645904
390,23.0104362165105
400,19.323934267735375
410,20.323010613518477
420,22.113821015810217
430,14.693154785486964
