iterations,error
10,98.22926066574931
20,96.54523201315817
30,95.39277925079114
40,93.62974808897624
50,91.97559773136898
60,90.17418270501756
70,88.64924302217918
80,86.46447075783973
90,84.82266636396275
100,83.27301258065313
110,80.1353752830081
120,77.59833925887055
130,75.62148313983238
140,72.61072829612814
150,69.78773877725071
160,68.62734564808343
170,64.57685418079467
180,61.48548627268697
190,58.31813863549379
200,55.29965777090335
210,52.891327865499925
220,49.229215874902735
230,48.3652964573074
240,45.8651008415722
250,41.69198154722255
260,40.015106459586846
270,35.79386565170564
280,32.355082215882405
290,31.089817812963823
300,27.6620076268243
310,21.69798466956374
320,20.465875751746594
330,17.78282670797108
340,12.361485992262352
