iterations,error
10,95.04306797642396
20,94.15403422528627
30,93.32731319384752
40,93.45479519208342
50,93.0668436504539
60,91.7290319628008
70,90.48129025698617
80,88.62527550203922
90,87.34994509774324
100,85.04163192019752
110,83.65033239011208
120,81.89883576382712
130,81.06060160416762
140,80.82950212846924
150,79.22252697565818
160,77.504931423892
170,74.63335019339532
180,74.52526112608922
190,72.50058916143446
200,69.17947973577851
210,68.8368949590463
220,67.42290371143255
230,65.34553677414877
240,62.54953134300988
250,59.779836058846556
260,57.64475106321699
270,55.98036262660715
280,54.42196400826624
290,53.31750230190963
300,50.14798206582134
310,48.396225388148245
320,45.811097595523044
330,43.22188842149706
340,40.136403705966764
350,34.78994068766004
360,33.921120021600515
370,33.678997198592285
380,30.943281842947595
390,27.917873422444977
400,27.000225388850303
410,23.071914351555034
420,18.598657499055598
430,18.153897162162142
440,14.471453841697503
450,14.494281148240033
460,12.547778083454034
