iterations,error
10,99.51413080575571
20,89.72059082084867
30,83.44797963341951
40,79.6084607736659
50,76.888971453298
60,76.22866311728123
70,74.41720460407613
80,73.26421134737652
90,71.79909710182459
100,70.19351757331492
110,67.13122621671394
120,66.80167028683911
130,65.93674701975212
140,65.27304663514929
150,62.52006155463138
160,59.904005000409086
170,57.03221188387652
180,53.86406203951675
190,50.63538299127991
200,46.43301387034548
210,43.012182281045376
220,38.597435945306856
230,36.04232450918627
240,33.323731073676434
250,30.72428661205347
260,27.574732160526487
270,24.105551693841846
280,24.300593420051587
290,22.001672053695394
300,15.240104787947704
310,8.45676876776033
