iterations,error
10,144.16755301560707
20,133.36506149377703
30,126.89358876146919
40,120.75155278597927
50,111.962304193647
60,105.0749395665402
70,98.5644709596529
80,92.65562959305606
90,84.6548685031006
100,79.54387225565334
110,68.17380571565495
120,58.0477688151845
130,49.180761579939734
140,45.04038859673356
150,42.4499120263487
160,37.15449570332339
170,33.091159086369906
180,31.074649400347827
190,25.892803021302186
200,24.407737258819196
210,20.071676974066566
220,24.20696276487149
230,18.3359562399359
240,13.989147868742624
250,12.186040352191087
