iterations,error
10,61.62945754744628
20,59.83218769255015
30,58.371076434689485
40,57.03923662418528
50,55.26862466428811
60,51.48140725367799
70,50.03546509396928
80,48.8253796064484
90,47.23938221434269
100,47.33646820765977
110,44.46561637520878
120,44.52167097692979
130,41.342174915901765
140,39.721571589592045
150,37.87537295217288
160,33.69592343657076
170,32.88520517677016
180,32.058671269820486
190,29.513090646630353
200,25.820191333901327
210,22.313904342721727
220,19.442779990442833
230,17.879881371859764
240,13.271334656557991
250,12.51476812918715
