iterations,error
10,86.1415139410748
20,84.38326135878631
30,82.00564614410715
40,79.69001847095606
50,76.29301003822151
60,74.2872591032955
70,71.53108972365145
80,68.17785262015249
90,65.10220290522315
100,61.19824376279453
110,58.45144183949908
120,54.92998958504267
130,52.44747847927006
140,48.0530651645998
150,45.03865392832894
160,41.186791815077974
170,36.524523208563366
180,33.22423310187994
190,29.128742805501798
200,25.757880654387098
210,22.684928411246602
220,18.938934754246436
230,16.403153596917747
240,10.176687557910785
