iterations,error
10,115.32117064624666
20,110.51986707472355
30,106.7709081440915
40,103.07823633132486
50,98.13505015771497
60,92.42025322063866
70,89.93178565773562
80,80.52421910542719
90,78.49851727337095
100,75.87299160528084
110,74.79856828413861
120,73.3077656145324
130,70.56332699087075
140,68.46763950601957
150,65.95869215009513
160,66.9077197394626
170,65.19184013124693
180,63.765943609203376
190,62.43177891928448
200,60.98019193282409
210,59.302450408667
220,56.852094006097175
230,54.46985536076151
240,52.08140893424728
250,50.62249847976975
260,48.8801767536915
270,45.465436632418346
280,43.918724413814815
290,43.48038247487572
300,39.95409100365613
310,36.58066302061903
320,32.441045895961665
330,33.0371808461554
340,31.573191368179778
350,26.7405024068417
360,24.196799669493434
370,20.796452851277486
380,19.636128950170956
390,18.34234912322865
400,15.45935336622352
410,12.889913529847794
420,20.090056846053134
430,16.078410142716876
440,13.43711266672506
450,10.02499096934598
