iterations,error
10,90.2205667925782
20,88.81526593333452
30,87.49682035887008
40,86.35521237276899
50,84.32219972243112
60,81.8879266805879
70,80.8002181004257
80,77.96783938366924
90,74.96641783815161
100,71.49251785833769
110,68.16972474519943
120,65.99303358270075
130,63.201091774431376
140,59.31868876652147
150,55.4533405562819
160,52.321366118511946
170,49.74634848919635
180,46.80908567129153
190,41.367301182072254
200,35.809034555595204
210,30.6951918514285
220,26.02338834275064
230,20.75502171167902
240,14.187578792496224
