iterations,error
10,100.91551169402763
20,99.15839217455718
30,97.088665700955
40,94.26643574879493
50,91.74493670843214
60,89.11092418949048
70,86.48339700954548
80,84.00562230397054
90,81.18432946448218
100,78.38869994019944
110,75.01203534660371
120,71.50285482618094
130,68.1664595309695
140,64.29077778076294
150,59.9052335700913
160,55.19282568589807
170,50.982331280394895
180,45.78458433014542
190,40.55249125538252
200,34.9907467196045
210,29.53042498101176
220,23.292154878900142
230,16.90558908886626
240,11.098428994207778
