iterations,error
10,91.71794507707025
20,89.95558434351247
30,88.60191341427571
40,86.32506128413192
50,85.4043547653089
60,84.5213288682859
70,83.75435500852053
80,81.16323054639189
90,79.43913511263045
100,77.64602882139049
110,75.37976452762072
120,75.01893622954495
130,73.29471410255324
140,70.55481303423551
150,66.97514315749362
160,63.99856448462986
170,61.513412390599576
180,60.4492949773109
190,58.88809241943138
200,54.84419553645177
210,51.12863595025439
220,48.146349006415
230,44.2265790429672
240,41.96885897031421
250,37.5510132419204
260,33.65266475922579
270,30.865588604746026
280,27.665308045125627
290,23.704513821273512
300,22.488751862330584
310,16.99264336163384
320,11.647540931917678
