iterations,error
10,103.06306686581874
20,101.97227101272986
30,102.2749709973296
40,101.91928688493476
50,101.21528338761223
60,100.51704781715405
70,99.47973595543667
80,99.79321849679849
90,98.38970552513237
100,96.60709423036417
110,95.58086604458185
120,94.85818428950837
130,94.50892529491193
140,94.14184410434815
150,92.41888047184233
160,91.32322312717132
170,90.33839738854641
180,88.5709367525283
190,88.50905823588052
200,87.07862721333146
210,84.96771930147871
220,84.61855325553418
230,85.01421820350387
240,83.60280996054452
250,82.86130509550644
260,80.9670895518837
270,79.26491055312357
280,78.59168705274698
290,78.02955383986375
300,77.71633673531623
310,75.59401381976201
320,72.66792479465428
330,71.71857134056076
340,69.39057488529998
350,68.12723040132697
360,66.40409993268194
370,65.00281103167401
380,63.24752880191495
390,63.10254795933428
400,61.513412390599576
410,57.7922854720515
420,55.765776486191406
430,53.78167086635032
440,51.48143608265413
450,49.975504327585206
460,50.358095405637755
470,46.03769001340631
480,43.527163643665865
490,42.00704928863175
500,39.5866816767283
510,38.541490015103285
520,34.37607841617043
530,30.03859024194422
540,25.954472837842303
550,22.372698223575412
560,21.551815159193303
570,20.827581065088616
580,19.140612772596125
590,16.28739455140356
600,13.733799786624921
