iterations,error
10,93.88871651684879
20,86.68314027029348
30,83.78435672690046
40,80.66519713581384
50,77.99813461777808
60,74.95220338357905
70,71.87826139466588
80,69.92647826520985
90,67.78999130538861
100,65.04914175647805
110,64.37904376775283
120,63.43573655203745
130,59.140130800715895
140,55.9464989888689
150,53.57007686344952
160,49.4867765173534
170,46.20729470253815
180,41.22731951958372
190,37.15143614061875
200,33.49909311315534
210,28.36359291119308
220,24.550693264804305
230,23.731227711187856
240,17.157002156725042
250,10.339981484227337
