iterations,error
10,84.91676418795166
20,83.45896619297405
30,82.07559614309017
40,80.05266979265932
50,79.7236924329072
60,79.9217621800541
70,78.97068001978295
80,76.9314263556033
90,76.3993879690083
100,77.37283214984255
110,75.45988108631613
120,75.01033016713453
130,75.39734800061942
140,79.24021031658823
150,77.30501865191187
160,77.79376047271015
170,74.92730638200186
180,74.55334298801193
190,75.24356984389242
200,73.5612450337712
210,71.52877305862489
220,72.09903769979925
230,72.20530543770647
240,71.58815941603699
250,68.47604979189097
260,67.51437132130886
270,64.3727013801564
280,62.45301401716247
290,62.747482600817634
300,60.34237398077112
310,59.66455724396283
320,57.499536482598614
330,56.51042647029168
340,54.04252440625295
350,52.99623342925315
360,52.17382885432171
370,51.166969679281046
380,51.89983421721145
390,49.55592812343129
400,49.321767485811066
410,48.91813919065138
420,47.8143269404048
430,47.764045914999166
440,47.334479713069044
450,46.586096069035825
460,46.52768510539656
470,45.03212043217653
480,46.35690517888246
490,44.37999032880302
500,44.467773706576914
510,44.12482295747756
520,44.128797878536055
530,42.44608666139138
540,40.366311471814946
550,38.5461789377536
560,36.232424186795505
570,33.24308719436411
580,30.405647859429614
590,25.857409089157553
600,24.35173130167817
610,22.11922217388157
620,20.169269782487174
630,17.592870318002653
640,17.316966590756394
650,13.319766477581265
660,12.403026996722927
