iterations,error
10,186.00070893051821
20,179.21841645390757
30,167.96337915190412
40,154.52583012196658
50,142.20629595272055
60,129.92231522267812
70,124.96463745948701
80,116.31182929499053
90,103.51504487660893
100,91.35747536219719
110,82.35133008342939
120,69.71303759284343
130,60.235754550454544
140,54.46078681459113
150,52.17927879152047
160,48.95292627389932
170,46.34103943368761
180,43.94978720664409
190,40.26666210718569
200,36.852948416192504
210,31.58400495142564
220,26.18487623570852
230,20.441405037666016
240,19.34579845685468
250,11.612560515257734
