iterations,error
10,80.03960510313182
20,80.05092762607747
30,79.68605622120234
40,77.10176488455343
50,77.10176488455343
60,73.29476934022797
70,70.5115737294588
80,67.57643975748586
90,63.97000658580149
100,62.12982672056467
110,59.95485076745573
120,56.48004197868773
130,55.146686640955096
140,52.99986935387071
150,51.20103974172201
160,48.94233190213038
170,47.15932557852786
180,44.25994104099319
190,42.55732527905055
200,36.72748935343739
210,31.202797078761805
220,29.539362659094103
230,27.801797810644143
240,22.88060850316647
250,19.120219889384174
260,16.46112754702174
270,10.988252698815922
