iterations,error
10,114.19422904292679
20,108.29807681992851
30,103.35808170849785
40,100.07618119723902
50,96.38338065477113
60,89.47297100265992
70,86.03378839854348
80,81.08189704657576
90,77.68482732521842
100,75.28554578388051
110,72.84267577701952
120,69.99222211900735
130,66.82602367857406
140,64.62319396513564
150,61.325076556202326
160,57.61439308918693
170,53.961916244299445
180,50.63188722355831
190,47.60635873124323
200,44.65243745497989
210,40.867331851010746
220,36.50778316908685
230,31.414487074332996
240,29.06767344424389
250,24.361855734958894
260,21.19725717776351
270,17.135140899614875
280,10.49045603786895
