iterations,error
10,92.80100860839542
20,91.20194112040808
30,89.30712861561956
40,87.92200081195577
50,85.45687832545815
60,83.03941563849087
70,79.64249268803113
80,77.65335430645656
90,74.56541517003132
100,71.70311929190224
110,68.98490795671702
120,67.22927137722013
130,63.75954963839286
140,61.942701317416706
150,58.14501478282183
160,54.84888839982787
170,51.62883420420799
180,47.25252137584639
190,42.098913932567896
200,38.03820809489281
210,35.03057317312387
220,31.29289034262385
230,25.97252318429362
240,20.71827428952531
250,14.225510317601922
260,10.848708009430128
