iterations,error
10,82.99855085302268
20,82.63850742092393
30,82.79027207910644
40,82.47242748522203
50,82.1502097142204
60,80.85032309662543
70,80.61694216034626
80,79.65708875666672
90,79.94205326236435
100,79.72477861716587
110,80.44462322670604
120,80.40574181996
130,79.83427090989102
140,78.71048927995258
150,77.33196587055131
160,77.99621298586962
170,78.456136447237
180,77.96391695625802
190,77.2510195852957
200,77.22427930144339
210,78.29624705820531
220,76.84402544059586
230,76.20106834105991
240,75.74912095484677
250,75.74912095484677
260,74.97829361550758
270,74.04034973492647
280,74.29390134559543
290,74.04034973492647
300,74.79022384820976
310,74.21145411975192
320,73.42524352671037
330,73.91912205104465
340,73.01015297039473
350,72.48505494076733
360,71.49502064249386
370,70.98251886099575
380,70.98251886099575
390,70.87763776085961
400,70.75150255299587
410,70.75150255299587
420,69.83016109686514
430,69.34148722617331
440,68.09910335422836
450,67.0236480323807
460,65.05050867757622
470,65.20089745157696
480,64.53775334549366
490,64.1432188200907
500,64.56103837748681
510,63.97665313157619
520,64.3270793364558
530,64.07081748834378
540,64.0567349858345
550,63.66070301426015
560,62.569540975650185
570,62.910851378015074
580,64.79786966506059
590,65.18473456775732
600,66.41838112109834
610,64.239062728911
620,64.88119984224588
630,65.75608352277104
640,63.79180364827384
650,61.52225820655762
660,63.54110849105254
670,61.62666048846536
680,60.86161909268321
690,59.5561284316951
700,60.702214168118715
710,58.45717396580315
720,58.1388544302886
730,56.743526270461814
740,55.293396680715865
750,55.293396680715865
760,55.84015014142713
770,54.98908480810603
780,53.94441879178967
790,53.94441879178967
800,52.75155886877372
810,53.1950311497852
820,51.907643267989464
830,52.43901141603923
840,50.980806432796356
850,52.923144284011
860,50.76074109855203
870,49.875373869748
880,48.516801106491535
890,46.83039629412134
900,46.83039629412134
910,48.61733298523794
920,51.119934179706235
930,50.628595293545345
940,50.55873340692489
950,49.44290209511517
960,47.733996432935925
970,49.020484578702984
980,47.196534444508615
990,45.73546184237229
1000,44.65980328944812
1010,43.22326537721972
1020,42.020278310310445
1030,39.42531579548909
1040,40.12001588177218
1050,38.437762357054595
1060,38.4926750092705
1070,36.36004899594787
1080,35.86848660164658
1090,35.89328935869925
1100,35.55886815155934
1110,35.51302507982052
1120,37.54109577574838
1130,36.16900214769379
1140,37.138594535103465
1150,40.104208399625556
1160,38.16715997687929
1170,36.01410009904477
1180,37.13451546880447
1190,37.379955778976836
1200,37.8653808611946
1210,37.8653808611946
1220,35.26783462196022
1230,33.75788549395932
1240,33.54097992707021
1250,30.99563789397073
1260,29.94119826309207
1270,33.23517216222707
1280,33.615402402281504
1290,35.60481263682354
1300,34.946184463725565
1310,36.01136528225712
1320,34.70354541525881
1330,37.46402909525737
1340,39.74601816873569
1350,38.905652191730034
1360,38.324556940162665
1370,39.23891366840627
1380,33.04928108124381
1390,36.58936897519975
1400,33.99125493025028
1410,31.804102841541827
1420,29.132216156837686
1430,29.253035228864274
1440,28.65091265279502
1450,28.03498868639591
1460,25.1078954244362
1470,23.606528960738256
1480,22.681166670853163
1490,19.236342768246473
1500,19.1522352869494
1510,19.48329748789257
1520,16.57250585037427
1530,15.45075205347502
1540,14.716119957274183
1550,21.50296167580821
1560,20.183689241828077
1570,25.431600956396572
1580,28.354476127757884
1590,19.79718272113148
1600,19.79718272113148
1610,17.882542571139144
1620,13.359872527533216
1630,12.080712077924215
1640,10.604576957992556
1650,12.559789132703095
