iterations,error
10,92.75328801733251
20,90.47669583081128
30,87.84585794785356
40,86.0595178347709
50,83.6919518674151
60,81.486021994132
70,79.00790883566654
80,75.89280955810064
90,72.75842872425392
100,69.98169367433896
110,67.529074285907
120,63.66858867905045
130,60.32111911389757
140,55.944330927175116
150,51.44642707125911
160,46.328405063964155
170,42.18482116941153
180,36.793235380838674
190,31.207555708651476
200,25.71829071109568
210,19.627918496870315
220,16.277963319419516
230,9.734290583684226
