iterations,error
10,90.60636722753438
20,88.64715514441227
30,86.61142984859728
40,84.10757920309396
50,82.06365486534091
60,79.92601581113553
70,77.12425035328882
80,73.55086669319577
90,70.68811133717875
100,67.10727215989856
110,63.33999906252145
120,58.858332795833824
130,57.59089725168059
140,53.922665349860516
150,50.299011659630935
160,47.34995944851041
170,42.67009711969629
180,38.64554110569274
190,35.45427710104484
200,30.676705235069313
210,27.919447014605197
220,21.147615188962092
230,16.461709563918184
240,10.350561702284779
