iterations,error
10,98.97008583231569
20,98.03188147944081
30,96.78697736048836
40,95.21109954751832
50,93.45400793425041
60,91.32653343638238
70,89.20800673538928
80,88.55741283603322
90,86.91912371120976
100,84.28960102980176
110,82.84799402393826
120,80.74955948075589
130,79.65612853985216
140,78.240011628695
150,76.52772707446596
160,75.63208870265876
170,71.94572391167651
180,69.81799477929869
190,66.62032177727161
200,63.432745118440444
210,61.73060675470964
220,59.18128650186417
230,56.18844428063813
240,53.37842473196828
250,49.21169498863827
260,46.21143607911445
270,42.01329109959227
280,39.75913693589216
290,35.94732696134626
300,32.44924363168771
310,29.469100097759178
320,27.66109123382875
330,22.80973127265277
340,23.623799158796032
350,17.36792396249198
360,20.39723518273922
370,17.96221835022926
