iterations,error
10,96.31736938751646
20,94.34251365899652
30,91.40687128084825
40,89.50342214567418
50,88.45755062855653
60,85.91173908274364
70,82.93666774510187
80,80.2986662013449
90,78.3498946460758
100,75.6905194568536
110,72.25504987978769
120,68.78026840255416
130,65.7079430117818
140,62.30322551977149
150,58.039840442212935
160,54.71913284859335
170,51.26956660714346
180,47.441740826608694
190,43.22674237855189
200,38.006592183309884
210,33.11473938257471
220,27.426563038938006
230,22.856993136192266
240,16.916024560546347
250,11.339305891115195
