iterations,error
10,81.22548973497602
20,78.00647279751936
30,78.34291476823391
40,75.68223399152926
50,73.65112550685816
60,71.23409236845094
70,69.10175822110622
80,65.81373203988755
90,65.32216393701226
100,63.96477946475128
110,60.09824452102211
120,56.1104779061585
130,52.93494457320956
140,51.326382573959094
150,49.01840943158984
160,45.19941596990174
170,44.84804416505982
180,41.151438953141195
190,38.22694011838184
200,37.41652650908408
210,33.28683923460294
220,33.28683923460294
230,29.21941430940734
240,25.24442549459688
250,21.45630200396692
260,19.1991879795116
270,17.182863750094747
280,13.259258498408686
290,12.622717220402842
