iterations,error
10,119.1529368404052
20,120.6609600906126
30,107.26275708664372
40,100.50773301945169
50,90.52284480768157
60,87.77785571398525
70,76.71858192757419
80,72.92151803997312
90,67.88386319099477
100,58.76724714542209
110,56.32296853402549
120,54.64683711481679
130,50.5730434396492
140,50.117646461633335
150,47.99586582579998
160,47.24952565794058
170,48.58931668421306
180,49.63075754803276
190,46.017467474380815
200,45.64863478367232
210,46.017467474380815
220,48.21513201786754
230,45.69201057744735
240,43.29845019897318
250,45.51285278324177
260,39.60987292546889
270,36.141837295344885
280,33.964999279090904
290,30.648143211974812
300,40.12211011725135
310,32.46891098448462
320,28.675540918928377
330,23.569302422645887
340,23.072044015138836
350,22.307884426274022
360,22.884131625970358
370,15.640108210802575
380,17.590330555039387
390,15.823776645820532
